Date and Time,Wind Speed (m/s),Wind Dir (Deg),precipitation,water_temp,ph,turbidity,tds,Chl(ug/l),tss,BGA (mg/L),do,salinity,Rel.Hum (%),air_temp,Year,Month
2022-08-18 18:50:00,4.04,326.0,0.0,30.1,8.21,0.36,32.2,8.1,0.02,15.43,7.92,32.26,82.0,29.8,2022,8
2022-08-18 19:00:00,3.79,337.0,0.0,30.12,8.22,0.38,32.18,8.73,0.02,21.67,8.12,32.23,83.0,29.9,2022,8
2022-08-18 19:10:00,3.52,335.0,0.0,30.11,8.23,0.37,32.18,8.93,0.02,29.11,8.12,32.23,82.0,29.9,2022,8
2022-08-18 19:20:00,4.71,337.0,0.0,30.12,8.22,0.41,32.19,8.6,0.02,16.68,7.97,32.24,82.0,30.0,2022,8
2022-08-18 19:30:00,4.5,337.0,0.0,30.09,8.22,0.36,32.19,7.66,0.02,11.63,7.87,32.24,83.0,29.9,2022,8
2022-08-18 19:40:00,5.63,340.0,0.0,30.07,8.21,0.41,32.2,6.78,0.02,8.62,7.71,32.25,85.0,29.6,2022,8
2022-08-18 19:50:00,5.65,328.0,0.0,30.03,8.2,0.32,32.16,6.3,0.02,10.76,8.06,32.21,85.0,29.6,2022,8
2022-08-18 20:00:00,5.19,346.0,0.0,30.04,8.22,0.36,32.16,4.96,0.02,14.68,8.04,32.21,85.0,29.5,2022,8
2022-08-18 20:10:00,4.75,357.0,0.0,30.04,8.22,0.37,32.16,6.46,0.02,13.01,7.99,32.21,85.0,29.5,2022,8
2022-08-18 20:20:00,4.97,346.0,0.0,30.02,8.22,0.34,32.17,4.52,0.02,10.28,7.92,32.22,85.0,29.6,2022,8
2022-08-18 20:30:00,4.9,349.0,0.0,29.99,8.21,0.39,32.17,6.22,0.02,10.15,7.81,32.22,85.0,29.6,2022,8
2022-08-18 20:40:00,5.57,349.0,0.0,29.93,8.2,0.37,32.18,5.51,0.02,18.73,7.7,32.23,85.0,29.7,2022,8
2022-08-18 20:50:00,5.66,345.0,0.0,29.84,8.2,0.32,32.18,3.59,0.02,9.31,7.61,32.24,84.0,29.6,2022,8
2022-08-18 21:00:00,5.68,340.0,0.0,29.92,8.19,0.31,32.15,4.06,0.02,9.54,7.93,32.2,83.0,29.5,2022,8
2022-08-18 21:10:00,7.75,339.0,0.0,29.93,8.21,0.32,32.14,4.21,0.02,7.29,7.98,32.19,84.0,29.6,2022,8
2022-08-18 21:20:00,7.35,350.0,0.0,29.86,8.22,0.32,32.15,7.57,0.02,10.11,7.81,32.21,84.0,29.5,2022,8
2022-08-18 21:30:00,7.91,348.0,0.0,29.8,8.21,0.34,32.16,4.17,0.02,9.53,7.67,32.22,84.0,29.7,2022,8
2022-08-18 21:40:00,8.07,333.0,0.0,29.73,8.2,0.36,32.18,4.25,0.02,11.69,7.54,32.24,84.0,29.6,2022,8
2022-08-18 21:50:00,7.43,353.0,0.0,29.69,8.19,0.39,32.18,4.62,0.02,6.54,7.46,32.24,84.0,29.6,2022,8
2022-08-18 22:00:00,8.08,358.0,0.0,29.66,8.18,0.4,32.18,3.8,0.02,10.37,7.39,32.25,84.0,29.5,2022,8
2022-08-18 22:10:00,6.45,3.0,0.0,29.6,8.18,0.4,32.19,4.08,0.02,19.67,7.29,32.26,84.0,29.6,2022,8
2022-08-18 22:20:00,6.8,356.0,0.0,29.56,8.17,0.41,32.2,4.26,0.02,12.06,7.21,32.27,84.0,29.5,2022,8
2022-08-18 22:30:00,7.52,0.0,0.0,29.53,8.16,0.38,32.2,2.5,0.02,9.1,7.17,32.28,83.0,29.5,2022,8
2022-08-18 22:40:00,6.21,356.0,0.0,29.49,8.16,0.41,32.21,3.85,0.02,7.59,7.1,32.28,82.0,29.6,2022,8
2022-08-18 22:50:00,6.12,358.0,0.0,29.45,8.15,0.4,32.23,3.5,0.02,8.09,7.02,32.3,82.0,29.5,2022,8
2022-08-18 23:00:00,5.75,355.0,0.0,29.44,8.14,0.39,32.24,2.68,0.02,6.4,6.99,32.32,82.0,29.6,2022,8
2022-08-18 23:10:00,5.71,358.0,0.0,29.42,8.14,0.41,32.24,3.26,0.02,7.2,6.95,32.32,81.0,29.6,2022,8
2022-08-18 23:20:00,6.18,9.0,0.0,29.42,8.14,0.39,32.25,2.48,0.02,5.87,6.93,32.33,81.0,29.7,2022,8
2022-08-18 23:30:00,5.78,0.0,0.0,29.4,8.14,0.4,32.26,2.23,0.02,4.5,6.88,32.34,81.0,29.6,2022,8
2022-08-18 23:40:00,6.04,11.0,0.0,29.36,8.14,0.38,32.26,2.33,0.02,5.4,6.83,32.34,81.0,29.6,2022,8
2022-08-18 23:50:00,7.01,5.0,0.0,29.33,8.13,0.39,32.26,2.32,0.02,4.9,6.76,32.35,80.0,29.6,2022,8
2022-08-19 00:00:00,4.98,7.0,0.0,29.33,8.13,0.35,32.27,1.9,0.02,4.34,6.73,32.35,80.0,29.7,2022,8
2022-08-19 00:10:00,3.5,2.0,0.0,29.29,8.13,0.33,32.27,1.85,0.02,3.82,6.68,32.36,78.0,29.7,2022,8
2022-08-19 00:20:00,5.96,353.0,0.0,29.29,8.13,0.3,32.27,2.36,0.02,3.82,6.69,32.36,79.0,29.7,2022,8
2022-08-19 00:30:00,4.48,359.0,0.0,29.3,8.12,0.29,32.27,1.51,0.02,2.9,6.7,32.37,80.0,29.7,2022,8
2022-08-19 00:40:00,4.86,7.0,0.0,29.3,8.12,0.3,32.28,1.46,0.02,3.05,6.68,32.37,80.0,29.6,2022,8
2022-08-19 00:50:00,3.69,359.0,0.0,29.29,8.13,0.27,32.28,1.67,0.02,2.99,6.66,32.37,80.0,29.6,2022,8
2022-08-19 01:00:00,4.28,0.0,0.0,29.27,8.12,0.25,32.28,1.42,0.02,3.14,6.63,32.37,80.0,29.6,2022,8
2022-08-19 01:10:00,4.78,349.0,0.0,29.25,8.12,0.24,32.28,1.68,0.02,2.72,6.58,32.37,80.0,29.6,2022,8
2022-08-19 01:20:00,6.21,358.0,0.0,29.25,8.12,0.28,32.28,1.49,0.02,2.67,6.58,32.37,78.0,29.6,2022,8
2022-08-19 01:30:00,8.15,359.0,0.0,29.23,8.11,0.26,32.28,1.52,0.02,3.14,6.56,32.37,77.0,29.7,2022,8
2022-08-19 01:40:00,8.15,8.0,0.0,29.22,8.12,0.24,32.28,1.58,0.02,3.31,6.54,32.37,77.0,29.3,2022,8
2022-08-19 01:50:00,6.13,7.0,0.0,29.23,8.11,0.2,32.27,1.14,0.02,1.81,6.64,32.37,78.0,29.5,2022,8
2022-08-19 02:00:00,7.11,357.0,0.0,29.23,8.13,0.22,32.27,1.28,0.02,2.41,6.62,32.36,78.0,29.3,2022,8
2022-08-19 02:10:00,6.96,354.0,0.0,29.27,8.12,0.19,32.27,1.02,0.02,1.87,6.68,32.37,79.0,29.2,2022,8
2022-08-19 02:20:00,5.29,354.0,0.0,29.25,8.12,0.24,32.24,1.21,0.02,2.64,6.62,32.33,80.0,29.2,2022,8
2022-08-19 02:30:00,5.01,11.0,0.0,29.23,8.13,0.27,32.23,1.63,0.02,3.65,6.58,32.31,79.0,29.1,2022,8
2022-08-19 02:40:00,5.59,359.0,0.0,29.21,8.13,0.26,32.23,1.82,0.02,3.34,6.56,32.32,79.0,29.0,2022,8
2022-08-19 02:50:00,5.62,2.0,0.0,29.19,8.12,0.32,32.2,1.94,0.02,3.76,6.52,32.28,79.0,28.9,2022,8
2022-08-19 03:00:00,6.31,338.0,0.0,29.19,8.12,0.32,32.19,2.13,0.02,4.25,6.49,32.27,80.0,28.9,2022,8
2022-08-19 03:10:00,4.59,1.0,0.0,29.17,8.12,0.32,32.19,2.38,0.02,4.25,6.48,32.27,81.0,28.9,2022,8
2022-08-19 03:20:00,3.59,355.0,0.0,29.17,8.12,0.32,32.19,2.17,0.02,4.76,6.45,32.27,81.0,28.9,2022,8
2022-08-19 03:30:00,4.7,355.0,0.0,29.16,8.12,0.32,32.19,2.11,0.02,4.36,6.43,32.28,80.0,28.9,2022,8
2022-08-19 03:40:00,3.71,24.0,0.0,29.14,8.12,0.37,32.17,2.25,0.02,4.62,6.4,32.26,79.0,28.8,2022,8
2022-08-19 03:50:00,4.81,351.0,0.0,29.13,8.12,0.36,32.18,2.27,0.02,4.84,6.38,32.26,77.0,28.6,2022,8
2022-08-19 04:00:00,5.97,34.0,0.0,29.12,8.12,0.35,32.18,2.23,0.02,4.6,6.38,32.26,76.0,28.7,2022,8
2022-08-19 04:10:00,3.86,46.0,0.0,29.13,8.11,0.36,32.19,2.05,0.02,4.36,6.37,32.27,77.0,28.7,2022,8
2022-08-19 04:20:00,4.9,22.0,0.0,29.12,8.11,0.36,32.2,2.08,0.02,4.35,6.37,32.28,75.0,28.5,2022,8
2022-08-19 04:30:00,4.06,4.0,0.0,29.13,8.11,0.36,32.21,1.99,0.02,3.98,6.4,32.3,74.0,28.4,2022,8
2022-08-19 04:40:00,4.1,24.0,0.0,29.12,8.11,0.33,32.22,1.83,0.02,3.66,6.39,32.31,77.0,28.5,2022,8
2022-08-19 04:50:00,3.43,5.0,0.0,29.11,8.11,0.36,32.24,1.93,0.02,3.76,6.34,32.33,78.0,28.5,2022,8
2022-08-19 05:00:00,6.21,11.0,0.0,29.09,8.11,0.35,32.23,1.77,0.02,4.0,6.31,32.32,78.0,28.3,2022,8
2022-08-19 05:10:00,6.79,7.0,0.0,29.09,8.1,0.34,32.25,1.62,0.02,3.24,6.28,32.35,78.0,28.3,2022,8
2022-08-19 05:20:00,5.0,10.0,0.0,29.07,8.1,0.36,32.26,1.61,0.02,3.1,6.26,32.35,79.0,28.1,2022,8
2022-08-19 05:30:00,6.1,29.0,0.0,29.05,8.1,0.37,32.26,1.56,0.02,3.03,6.2,32.36,80.0,28.3,2022,8
2022-08-19 05:40:00,5.56,32.0,0.0,29.04,8.1,0.4,32.27,1.75,0.02,3.19,6.15,32.36,79.0,28.1,2022,8
2022-08-19 05:50:00,5.16,19.0,0.0,29.03,8.09,0.43,32.27,1.83,0.02,3.38,6.11,32.37,79.0,28.2,2022,8
2022-08-19 06:00:00,6.74,21.0,0.0,28.99,8.09,0.44,32.26,1.95,0.02,4.21,6.08,32.36,80.0,28.1,2022,8
2022-08-19 06:10:00,7.16,30.0,0.0,28.97,8.09,0.48,32.27,1.8,0.02,3.21,6.04,32.37,80.0,28.0,2022,8
2022-08-19 06:20:00,9.92,28.0,0.0,28.93,8.08,0.43,32.27,1.52,0.02,3.78,6.0,32.38,79.0,27.9,2022,8
2022-08-19 06:30:00,9.32,3.0,0.0,28.93,8.07,0.43,32.28,1.82,0.02,3.58,5.99,32.38,79.0,27.8,2022,8
2022-08-19 06:40:00,8.36,5.0,0.0,28.91,8.07,0.44,32.28,1.53,0.02,3.6,5.99,32.38,79.0,27.9,2022,8
2022-08-19 06:50:00,4.91,8.0,0.0,28.9,8.07,0.42,32.28,1.59,0.02,3.51,5.96,32.39,78.0,28.0,2022,8
2022-08-19 07:00:00,6.21,9.0,0.0,28.88,8.07,0.44,32.28,1.57,0.02,3.25,5.95,32.39,78.0,27.9,2022,8
2022-08-19 07:10:00,4.55,16.0,0.0,28.87,8.07,0.41,32.28,1.51,0.02,3.15,5.92,32.39,78.0,28.0,2022,8
2022-08-19 07:20:00,4.67,30.0,0.0,28.85,8.07,0.43,32.29,1.47,0.02,3.15,5.91,32.39,79.0,28.2,2022,8
2022-08-19 07:30:00,4.85,15.0,0.0,28.85,8.07,0.42,32.29,1.6,0.02,2.95,5.88,32.4,78.0,28.0,2022,8
2022-08-19 07:40:00,4.94,17.0,0.0,28.84,8.06,0.44,32.29,1.32,0.02,2.68,5.88,32.4,77.0,28.6,2022,8
2022-08-19 07:50:00,5.22,20.0,0.0,28.84,8.06,0.44,32.3,1.43,0.02,2.61,5.85,32.41,77.0,28.5,2022,8
2022-08-19 08:00:00,5.82,41.0,0.0,28.84,8.06,0.43,32.3,1.21,0.02,2.92,5.86,32.41,77.0,28.6,2022,8
2022-08-19 08:10:00,6.67,33.0,0.0,28.83,8.06,0.47,32.3,1.42,0.02,2.98,5.87,32.41,77.0,28.6,2022,8
2022-08-19 08:20:00,5.6,24.0,0.0,28.83,8.06,0.47,32.3,1.38,0.02,3.03,5.86,32.41,78.0,28.7,2022,8
2022-08-19 08:30:00,7.1,36.0,0.0,28.83,8.06,0.47,32.3,1.27,0.02,2.57,5.86,32.41,78.0,28.8,2022,8
2022-08-19 08:40:00,6.01,34.0,0.0,28.83,8.06,0.47,32.3,1.19,0.02,2.61,5.85,32.41,78.0,28.9,2022,8
2022-08-19 08:50:00,4.88,35.0,0.0,28.82,8.06,0.44,32.3,1.35,0.02,2.47,5.84,32.41,77.0,29.1,2022,8
2022-08-19 09:00:00,4.8,14.0,0.0,28.82,8.06,0.45,32.3,1.3,0.02,2.58,5.84,32.41,75.0,29.3,2022,8
2022-08-19 09:10:00,5.88,19.0,0.0,28.83,8.06,0.46,32.3,1.34,0.02,2.25,5.83,32.41,75.0,29.7,2022,8
2022-08-19 09:20:00,4.56,24.0,0.0,28.83,8.06,0.44,32.31,1.27,0.02,2.35,5.84,32.42,74.0,30.0,2022,8
2022-08-19 09:30:00,5.76,7.0,0.0,28.84,8.06,0.47,32.31,1.25,0.02,2.38,5.86,32.42,72.0,30.0,2022,8
2022-08-19 09:40:00,6.15,40.0,0.0,28.84,8.06,0.47,32.31,1.05,0.02,2.29,5.86,32.42,73.0,30.2,2022,8
2022-08-19 09:50:00,5.06,39.0,0.0,28.86,8.06,0.45,32.31,1.15,0.02,2.2,5.86,32.42,72.0,30.4,2022,8
2022-08-19 10:00:00,5.18,38.0,0.0,28.87,8.05,0.46,32.32,1.17,0.02,2.36,5.86,32.43,71.0,30.3,2022,8
2022-08-19 10:10:00,6.1,34.0,0.0,28.87,8.05,0.48,32.32,1.35,0.02,2.64,5.85,32.43,71.0,30.5,2022,8
2022-08-19 10:20:00,4.45,21.0,0.0,28.87,8.05,0.49,32.32,1.27,0.02,2.94,5.84,32.43,71.0,30.6,2022,8
2022-08-19 10:30:00,5.66,43.0,0.0,28.88,8.05,0.49,32.32,1.22,0.02,2.49,5.84,32.43,71.0,30.7,2022,8
2022-08-19 10:40:00,5.47,17.0,0.0,28.88,8.05,0.51,32.32,1.32,0.02,2.59,5.84,32.43,68.0,31.0,2022,8
2022-08-19 10:50:00,3.85,48.0,0.0,28.94,8.05,0.59,32.32,1.37,0.02,2.47,5.88,32.42,67.0,31.2,2022,8
2022-08-19 11:00:00,5.11,37.0,0.0,28.96,8.05,0.73,32.29,1.51,0.02,3.11,6.02,32.39,67.0,31.3,2022,8
2022-08-19 11:10:00,3.7,57.0,0.0,28.96,8.05,1.32,32.16,4.52,0.02,10.3,6.51,32.25,66.0,31.5,2022,8
2022-08-19 11:20:00,5.04,33.0,0.0,29.01,8.06,1.34,32.12,5.13,0.02,13.49,6.73,32.21,66.0,31.6,2022,8
2022-08-19 11:30:00,2.32,56.0,0.0,29.04,8.07,1.12,32.15,4.14,0.02,14.87,6.66,32.24,66.0,31.7,2022,8
2022-08-19 11:40:00,4.96,36.0,0.0,29.03,8.07,1.11,32.17,5.58,0.02,10.16,6.57,32.26,65.0,31.7,2022,8
2022-08-19 11:50:00,3.87,120.0,0.0,29.03,8.07,1.07,32.17,4.02,0.02,7.98,6.59,32.26,65.0,31.8,2022,8
2022-08-19 12:00:00,5.1,101.0,0.0,29.07,8.07,1.07,32.18,3.9,0.02,6.89,6.62,32.27,65.0,31.9,2022,8
2022-08-19 12:10:00,5.7,49.0,0.0,29.13,8.07,1.22,32.18,4.49,0.02,14.85,6.76,32.26,64.0,31.9,2022,8
2022-08-19 12:20:00,4.42,71.0,0.0,29.13,8.08,0.87,32.22,3.65,0.02,7.95,6.67,32.31,65.0,32.1,2022,8
2022-08-19 12:30:00,4.81,139.0,0.0,29.12,8.09,0.77,32.25,3.04,0.02,6.92,6.55,32.34,65.0,32.1,2022,8
2022-08-19 12:40:00,4.22,151.0,0.0,29.13,8.09,0.76,32.26,3.25,0.02,6.79,6.51,32.36,64.0,32.2,2022,8
2022-08-19 12:50:00,3.76,123.0,0.0,29.17,8.09,0.76,32.25,2.76,0.02,6.88,6.56,32.35,63.0,32.1,2022,8
2022-08-19 13:00:00,4.19,118.0,0.0,29.2,8.08,0.84,32.25,3.47,0.02,7.35,6.67,32.34,65.0,32.3,2022,8
2022-08-19 13:10:00,5.66,53.0,0.0,29.2,8.09,0.73,32.26,3.51,0.02,7.45,6.65,32.35,63.0,32.2,2022,8
2022-08-19 13:20:00,6.11,138.0,0.0,29.2,8.09,0.85,32.25,3.56,0.02,15.3,6.7,32.34,63.0,32.2,2022,8
2022-08-19 13:30:00,6.06,137.0,0.0,29.25,8.09,0.83,32.25,3.45,0.02,7.85,6.75,32.34,62.0,32.5,2022,8
2022-08-19 13:40:00,5.46,135.0,0.0,29.21,8.1,0.69,32.28,3.23,0.02,7.75,6.71,32.37,62.0,32.5,2022,8
2022-08-19 13:50:00,4.74,125.0,0.0,29.24,8.1,0.74,32.29,3.13,0.02,7.49,6.71,32.38,74.0,30.7,2022,8
2022-08-19 14:00:00,4.88,48.0,0.0,29.25,8.1,0.63,32.29,3.16,0.02,7.48,6.78,32.39,77.0,30.4,2022,8
2022-08-19 14:10:00,4.44,39.0,0.0,29.24,8.11,0.58,32.3,3.57,0.02,7.3,6.79,32.4,77.0,30.3,2022,8
2022-08-19 14:20:00,3.65,45.0,0.0,29.24,8.11,0.64,32.31,3.58,0.02,7.04,6.79,32.4,78.0,30.2,2022,8
2022-08-19 14:30:00,4.44,69.0,0.0,29.26,8.11,0.67,32.3,3.83,0.02,6.99,6.85,32.4,77.0,30.2,2022,8
2022-08-19 14:40:00,3.82,37.0,0.0,29.29,8.11,0.67,32.3,3.99,0.02,11.76,6.91,32.39,77.0,30.2,2022,8
2022-08-19 14:50:00,3.75,39.0,0.0,29.28,8.12,0.63,32.3,4.01,0.02,9.12,6.92,32.39,77.0,30.2,2022,8
2022-08-19 15:00:00,3.75,62.0,0.0,29.31,8.12,0.62,32.3,3.89,0.02,10.96,6.96,32.39,77.0,30.1,2022,8
2022-08-19 15:10:00,2.84,53.0,0.0,29.33,8.12,0.49,32.3,3.34,0.02,8.67,6.97,32.4,77.0,30.4,2022,8
2022-08-19 15:20:00,1.9,317.0,0.0,29.36,8.12,0.49,32.3,3.9,0.02,8.92,7.02,32.4,77.0,30.5,2022,8
2022-08-19 15:30:00,2.35,16.0,0.0,29.39,8.13,0.41,32.31,3.63,0.02,8.81,7.06,32.4,76.0,30.5,2022,8
2022-08-19 15:40:00,2.78,42.0,0.0,29.38,8.13,0.4,32.31,3.82,0.02,8.06,7.06,32.4,77.0,30.5,2022,8
2022-08-19 15:50:00,2.12,48.0,0.0,29.39,8.14,0.39,32.31,4.02,0.02,15.15,7.09,32.4,78.0,30.4,2022,8
2022-08-19 16:00:00,2.54,68.0,0.0,29.37,8.14,0.4,32.31,3.89,0.02,8.54,7.09,32.4,76.0,30.5,2022,8
2022-08-19 16:10:00,2.7,51.0,0.0,29.37,8.14,0.35,32.31,3.62,0.02,7.62,7.06,32.41,76.0,30.4,2022,8
2022-08-19 16:20:00,2.18,24.0,0.0,29.38,8.14,0.31,32.32,4.05,0.02,6.99,7.11,32.41,76.0,30.5,2022,8
2022-08-19 16:30:00,1.93,53.0,0.0,29.41,8.14,0.3,32.32,3.92,0.02,8.42,7.17,32.41,77.0,30.3,2022,8
2022-08-19 16:40:00,2.43,319.0,0.0,29.41,8.14,0.3,32.32,4.16,0.02,12.26,7.2,32.41,75.0,30.3,2022,8
2022-08-19 16:50:00,2.0,237.0,0.0,29.44,8.14,0.29,32.32,4.47,0.02,10.12,7.23,32.41,76.0,30.3,2022,8
2022-08-19 17:00:00,2.11,341.0,0.0,29.44,8.15,0.3,32.32,4.59,0.02,9.52,7.26,32.41,77.0,30.5,2022,8
2022-08-19 17:10:00,2.63,55.0,0.0,29.44,8.15,0.3,32.32,6.24,0.02,11.3,7.28,32.41,77.0,30.4,2022,8
2022-08-19 17:20:00,2.82,22.0,0.0,29.43,8.15,0.28,32.32,5.21,0.02,12.74,7.3,32.41,78.0,30.2,2022,8
2022-08-19 17:30:00,2.28,46.0,0.0,29.43,8.15,0.28,32.32,4.08,0.02,11.08,7.32,32.41,79.0,30.3,2022,8
2022-08-19 17:40:00,3.48,45.0,0.0,29.42,8.15,0.27,32.32,5.89,0.02,11.41,7.34,32.41,78.0,30.1,2022,8
2022-08-19 17:50:00,2.58,33.0,0.0,29.41,8.15,0.27,32.32,5.37,0.02,13.31,7.37,32.41,79.0,30.2,2022,8
2022-08-19 18:00:00,3.62,47.0,0.0,29.41,8.16,0.24,32.32,4.45,0.02,13.23,7.38,32.41,80.0,30.1,2022,8
2022-08-19 18:10:00,2.8,31.0,0.0,29.41,8.16,0.26,32.32,5.87,0.02,13.08,7.38,32.41,81.0,30.2,2022,8
2022-08-19 18:20:00,3.53,13.0,0.0,29.39,8.16,0.23,32.32,5.68,0.02,15.41,7.36,32.41,81.0,30.0,2022,8
2022-08-19 18:30:00,3.27,30.0,0.0,29.39,8.15,0.21,32.32,5.57,0.02,22.36,7.37,32.41,82.0,29.9,2022,8
2022-08-19 18:40:00,3.19,36.0,0.0,29.56,8.16,0.93,30.1,4.05,0.02,10.29,6.07,29.93,82.0,29.8,2022,8
2022-08-19 18:50:00,5.23,2.0,0.0,29.6,7.98,1.13,28.92,4.26,0.02,10.95,5.41,28.61,82.0,29.8,2022,8
2022-08-19 19:00:00,4.68,2.0,0.0,29.61,7.89,1.13,29.31,4.79,0.02,12.14,5.5,29.05,83.0,29.8,2022,8
2022-08-19 19:10:00,5.39,354.0,0.0,29.67,7.92,1.54,27.78,4.3,0.02,11.49,4.85,27.36,83.0,29.8,2022,8
2022-08-19 19:20:00,4.73,19.0,0.0,29.61,7.83,1.62,27.51,4.23,0.02,11.26,4.89,27.06,84.0,29.7,2022,8
2022-08-19 19:30:00,4.65,356.0,0.0,29.59,7.82,1.69,28.03,4.33,0.02,11.63,5.17,27.63,85.0,29.7,2022,8
2022-08-19 19:40:00,5.52,357.0,0.0,29.52,7.84,1.36,29.17,4.22,0.02,11.49,5.8,28.9,85.0,29.4,2022,8
2022-08-19 19:50:00,5.33,358.0,0.0,29.55,7.92,1.74,27.73,4.21,0.02,10.98,5.17,27.3,85.0,29.4,2022,8
2022-08-19 20:00:00,4.94,350.0,0.0,29.48,7.83,1.34,29.62,4.14,0.02,10.76,5.99,29.39,85.0,29.5,2022,8
2022-08-19 20:10:00,4.8,0.0,0.0,29.42,7.95,1.13,30.24,3.9,0.02,9.56,6.22,30.08,85.0,29.5,2022,8
2022-08-19 20:20:00,3.42,7.0,0.0,29.38,7.99,0.97,30.67,3.97,0.02,10.3,6.34,30.56,85.0,29.5,2022,8
2022-08-19 20:30:00,3.73,356.0,0.0,29.35,8.01,0.87,30.7,3.83,0.02,10.0,6.27,30.6,85.0,29.5,2022,8
2022-08-19 20:40:00,3.95,10.0,0.0,29.33,8.01,0.68,31.12,4.07,0.02,10.32,6.38,31.06,86.0,29.6,2022,8
2022-08-19 20:50:00,3.57,6.0,0.0,29.3,8.03,0.44,31.6,4.3,0.02,9.91,6.59,31.61,86.0,29.5,2022,8
2022-08-19 21:00:00,4.03,6.0,0.0,29.28,8.07,0.34,31.89,4.88,0.02,11.94,6.77,31.93,86.0,29.5,2022,8
2022-08-19 21:10:00,3.99,8.0,0.0,29.23,8.09,0.28,32.03,5.0,0.02,12.46,6.85,32.09,86.0,29.5,2022,8
2022-08-19 21:20:00,3.66,3.0,0.0,29.22,8.11,0.27,32.01,4.3,0.02,11.11,6.78,32.07,86.0,29.5,2022,8
2022-08-19 21:30:00,3.16,342.0,0.0,29.22,8.1,0.23,32.08,4.82,0.02,12.19,6.81,32.15,86.0,29.5,2022,8
2022-08-19 21:40:00,4.88,359.0,0.0,29.17,8.11,0.18,32.19,4.96,0.02,20.81,6.89,32.28,86.0,29.4,2022,8
2022-08-19 21:50:00,4.22,358.0,0.0,29.07,8.12,0.1,32.38,4.27,0.02,11.51,6.91,32.49,86.0,29.5,2022,8
2022-08-19 22:00:00,3.3,23.0,0.0,29.06,8.13,0.1,32.38,4.49,0.02,10.33,6.88,32.49,86.0,29.5,2022,8
2022-08-19 22:10:00,3.7,2.0,0.0,29.06,8.13,0.1,32.38,5.28,0.02,16.79,6.87,32.49,86.0,29.5,2022,8
2022-08-19 22:20:00,3.03,24.0,0.0,29.07,8.12,0.1,32.38,4.51,0.01,12.06,6.88,32.49,85.0,29.5,2022,8
2022-08-19 22:30:00,2.98,357.0,0.0,29.14,8.12,0.12,32.36,5.63,0.02,12.37,7.06,32.46,85.0,29.6,2022,8
2022-08-19 22:40:00,2.42,25.0,0.0,29.15,8.14,0.1,32.36,5.1,0.02,11.47,7.04,32.46,83.0,29.6,2022,8
2022-08-19 22:50:00,2.07,8.0,0.0,29.14,8.13,0.1,32.36,4.84,0.02,11.46,7.0,32.47,83.0,29.8,2022,8
2022-08-19 23:00:00,2.15,22.0,0.0,29.14,8.13,0.1,32.36,5.85,0.02,13.83,7.0,32.46,82.0,29.9,2022,8
2022-08-19 23:10:00,2.06,70.0,0.0,29.15,8.13,0.1,32.36,4.36,0.02,11.45,7.0,32.46,79.0,29.9,2022,8
2022-08-19 23:20:00,2.47,8.0,0.0,29.13,8.13,0.1,32.36,4.54,0.02,11.29,6.98,32.46,80.0,30.2,2022,8
2022-08-19 23:30:00,2.61,25.0,0.0,29.15,8.13,0.1,32.36,4.9,0.02,13.63,6.99,32.46,83.0,29.9,2022,8
2022-08-19 23:40:00,4.2,42.0,0.0,29.15,8.13,0.1,32.35,5.82,0.02,12.4,6.99,32.45,79.0,29.9,2022,8
2022-08-19 23:50:00,4.06,31.0,0.0,29.15,8.13,0.1,32.35,5.15,0.02,11.6,6.97,32.45,78.0,30.1,2022,8
2022-08-20 00:00:00,3.23,9.0,0.0,29.15,8.13,0.1,32.35,4.77,0.02,8.42,6.96,32.45,78.0,30.1,2022,8
2022-08-20 00:10:00,3.67,56.0,0.0,29.15,8.13,0.1,32.35,4.77,0.01,11.4,6.96,32.45,79.0,30.0,2022,8
2022-08-20 00:20:00,3.32,27.0,0.0,29.15,8.13,0.1,32.35,4.77,0.02,10.1,6.96,32.45,78.0,30.2,2022,8
2022-08-20 00:30:00,3.95,38.0,0.0,29.15,8.13,0.1,32.35,4.38,0.01,10.3,6.91,32.45,76.0,30.1,2022,8
2022-08-20 00:40:00,4.27,34.0,0.0,29.15,8.13,0.1,32.35,3.87,0.01,10.46,6.91,32.45,78.0,30.1,2022,8
2022-08-20 00:50:00,4.32,36.0,0.0,29.15,8.13,0.1,32.35,4.39,0.02,11.26,6.9,32.45,78.0,30.0,2022,8
2022-08-20 01:00:00,4.31,33.0,0.0,29.13,8.13,0.1,32.35,4.38,0.02,7.41,6.87,32.45,78.0,30.0,2022,8
2022-08-20 01:10:00,4.27,41.0,0.0,29.15,8.13,0.13,32.35,4.18,0.02,9.74,6.9,32.45,78.0,30.0,2022,8
2022-08-20 01:20:00,4.77,39.0,0.0,29.16,8.13,0.1,32.35,4.61,0.02,9.95,6.9,32.45,77.0,29.9,2022,8
2022-08-20 01:30:00,3.86,36.0,0.0,29.17,8.13,0.1,32.33,3.68,0.01,7.86,6.82,32.43,77.0,29.8,2022,8
2022-08-20 01:40:00,4.35,50.0,0.0,29.17,8.13,0.1,32.33,3.79,0.01,8.93,6.84,32.44,77.0,29.9,2022,8
2022-08-20 01:50:00,3.49,35.0,0.0,29.17,8.13,0.1,32.34,4.12,0.01,10.72,6.83,32.44,78.0,29.9,2022,8
